des_name,hba_moles,hbd_moles,hbd_hba_ratio,temperature_c,inv_temperature,temp_x_dipole,temp_x_solvation,weighted_lumo_energy_ev,weighted_dipole_total,weighted_solvation_energy_eh,weighted_dispersion_energy_eh,weighted_total_energy_eh,dipole_total_difference,total_energy_eh_difference,hba_mw,hbd_mw,avg_molecular_weight,mw_ratio,hba_hbd_count,hbd_hbd_count,hba_hba_count,hbd_hba_count,total_hbond_donors,total_hbond_acceptors,hbond_network_strength,donor_acceptor_ratio,interaction_strength,viscosity_cp
CC:TX,1.0,0.1,0.1,30,3.298697015,-1.44500001,-3.14971521,3.363116667,-0.048166667,-0.104990507,-0.005233332,-10.44103505,1.45,66.50608454,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.110223839,327.5
CC:TX,1.0,0.1,0.1,35,3.245172805,-1.685833345,-3.674667745,3.363116667,-0.048166667,-0.104990507,-0.005233332,-10.44103505,1.45,66.50608454,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.110223839,137.8
CC:TX,1.0,0.1,0.1,40,3.193357816,-1.92666668,-4.19962028,3.363116667,-0.048166667,-0.104990507,-0.005233332,-10.44103505,1.45,66.50608454,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.110223839,52.3
CC:TX,1.0,0.1,0.1,45,3.14317146,-2.167500015,-4.724572815,3.363116667,-0.048166667,-0.104990507,-0.005233332,-10.44103505,1.45,66.50608454,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.110223839,19.2
CC:TX,1.0,0.1,0.1,50,3.09453814,-2.40833335,-5.24952535,3.363116667,-0.048166667,-0.104990507,-0.005233332,-10.44103505,1.45,66.50608454,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.110223839,11.9
BBC:TW20,1.0,0.1,0.1,25,3.354016435,-116.8520833,-2.7452628,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,276.49,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,1.1208
BBC:TW20,1.0,0.1,0.1,30,3.298697015,-140.2225,-3.29431536,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,276.49,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,583.2
BBC:TW20,1.0,0.1,0.1,35,3.245172805,-163.5929167,-3.84336792,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,276.49,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,249.2
BBC:TW20,1.0,0.1,0.1,40,3.193357816,-186.9633333,-4.39242048,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,276.49,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,111.6
BBC:TW20,1.0,0.1,0.1,45,3.14317146,-210.33375,-4.94147304,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,276.49,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,43.8
BBC:TW20,1.0,0.1,0.1,50,3.09453814,-233.7041667,-5.4905256,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,276.49,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,36.7
CC:TW20,1.0,0.1,0.1,25,3.354016435,-116.8520833,-2.7452628,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,1.1097
CC:TW20,1.0,0.1,0.1,30,3.298697015,-140.2225,-3.29431536,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,491.2
CC:TW20,1.0,0.1,0.1,35,3.245172805,-163.5929167,-3.84336792,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,190.9
CC:TW20,1.0,0.1,0.1,40,3.193357816,-186.9633333,-4.39242048,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,82.5
CC:TW20,1.0,0.1,0.1,45,3.14317146,-210.33375,-4.94147304,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,34.6
CC:TW20,1.0,0.1,0.1,50,3.09453814,-233.7041667,-5.4905256,2.7873,-4.674083333,-0.109810512,-0.010783235,-25.59483058,54.061,248.3516308,104.17,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.120593747,28.9
I:TW20,1.0,0.1,0.1,25,3.354016435,-112.75,-0.389542175,-5.549416667,-4.51,-0.015581687,-0.015238747,-34.21840862,54.24,238.9440912,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.030820434,1.2232
I:TW20,1.0,0.1,0.1,30,3.298697015,-135.3,-0.46745061,-5.549416667,-4.51,-0.015581687,-0.015238747,-34.21840862,54.24,238.9440912,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.030820434,783.4
I:TW20,1.0,0.1,0.1,35,3.245172805,-157.85,-0.545359045,-5.549416667,-4.51,-0.015581687,-0.015238747,-34.21840862,54.24,238.9440912,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.030820434,366.2
I:TW20,1.0,0.1,0.1,40,3.193357816,-180.4,-0.62326748,-5.549416667,-4.51,-0.015581687,-0.015238747,-34.21840862,54.24,238.9440912,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.030820434,172.2
I:TW20,1.0,0.1,0.1,45,3.14317146,-202.95,-0.701175915,-5.549416667,-4.51,-0.015581687,-0.015238747,-34.21840862,54.24,238.9440912,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.030820434,66.5
I:TW20,1.0,0.1,0.1,50,3.09453814,-225.5,-0.77908435,-5.549416667,-4.51,-0.015581687,-0.015238747,-34.21840862,54.24,238.9440912,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.030820434,58.7
I:TX100,1.0,0.1,0.1,25,3.354016435,2.897916675,-0.26904205,-4.9736,0.115916667,-0.010761682,-0.009688843,-19.0646131,1.271,57.09854486,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.020450525,1.2276
I:TX100,1.0,0.1,0.1,30,3.298697015,3.47750001,-0.32285046,-4.9736,0.115916667,-0.010761682,-0.009688843,-19.0646131,1.271,57.09854486,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.020450525,926.5
I:TX100,1.0,0.1,0.1,35,3.245172805,4.057083345,-0.37665887,-4.9736,0.115916667,-0.010761682,-0.009688843,-19.0646131,1.271,57.09854486,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.020450525,428.7
I:TX100,1.0,0.1,0.1,40,3.193357816,4.63666668,-0.43046728,-4.9736,0.115916667,-0.010761682,-0.009688843,-19.0646131,1.271,57.09854486,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.020450525,187.4
I:TX100,1.0,0.1,0.1,45,3.14317146,5.216250015,-0.48427569,-4.9736,0.115916667,-0.010761682,-0.009688843,-19.0646131,1.271,57.09854486,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.020450525,77.2
I:TX100,1.0,0.1,0.1,50,3.09453814,5.79583335,-0.5380841,-4.9736,0.115916667,-0.010761682,-0.009688843,-19.0646131,1.271,57.09854486,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.020450525,70.4
I:TW80,1.0,0.1,0.1,25,3.354016435,-237.51875,-0.39017075,-5.544033333,-9.50075,-0.01560683,-0.01890588,-38.08585887,114.129,285.3534941,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.03451271,1.2334
I:TW80,1.0,0.1,0.1,30,3.298697015,-285.0225,-0.4682049,-5.544033333,-9.50075,-0.01560683,-0.01890588,-38.08585887,114.129,285.3534941,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.03451271,893.2
I:TW80,1.0,0.1,0.1,35,3.245172805,-332.52625,-0.54623905,-5.544033333,-9.50075,-0.01560683,-0.01890588,-38.08585887,114.129,285.3534941,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.03451271,365.2
I:TW80,1.0,0.1,0.1,40,3.193357816,-380.03,-0.6242732,-5.544033333,-9.50075,-0.01560683,-0.01890588,-38.08585887,114.129,285.3534941,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.03451271,161.7
I:TW80,1.0,0.1,0.1,45,3.14317146,-427.53375,-0.70230735,-5.544033333,-9.50075,-0.01560683,-0.01890588,-38.08585887,114.129,285.3534941,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.03451271,69.4
I:TW80,1.0,0.1,0.1,50,3.09453814,-475.0375,-0.7803415,-5.544033333,-9.50075,-0.01560683,-0.01890588,-38.08585887,114.129,285.3534941,68.08,129.1099248,153.0610511,1.739855859,1.0,2.609022556,1.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.03451271,61.5
BMC:TW80,1.0,0.1,0.1,25,3.354016435,-275.60625,-2.129053775,-6.496633333,-11.02425,-0.085162151,-0.034383515,-54.45535469,112.467,267.4958623,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.119545666,1.2637
BMC:TW80,1.0,0.1,0.1,30,3.298697015,-330.7275,-2.55486453,-6.496633333,-11.02425,-0.085162151,-0.034383515,-54.45535469,112.467,267.4958623,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.119545666,1074.8
BMC:TW80,1.0,0.1,0.1,35,3.245172805,-385.84875,-2.980675285,-6.496633333,-11.02425,-0.085162151,-0.034383515,-54.45535469,112.467,267.4958623,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.119545666,489.4
BMC:TW80,1.0,0.1,0.1,40,3.193357816,-440.97,-3.40648604,-6.496633333,-11.02425,-0.085162151,-0.034383515,-54.45535469,112.467,267.4958623,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.119545666,201.5
BMC:TW80,1.0,0.1,0.1,45,3.14317146,-496.09125,-3.832296795,-6.496633333,-11.02425,-0.085162151,-0.034383515,-54.45535469,112.467,267.4958623,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.119545666,82.4
BMC:TW80,1.0,0.1,0.1,50,3.09453814,-551.2125,-4.25810755,-6.496633333,-11.02425,-0.085162151,-0.034383515,-54.45535469,112.467,267.4958623,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.119545666,77.5
BMC:TW20,1.0,0.1,0.1,25,3.354016435,-150.8375,-2.1284252,-6.502016667,-6.0335,-0.085137008,-0.030716382,-50.58790444,52.578,221.0864594,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.11585339,1.2416
BMC:TW20,1.0,0.1,0.1,30,3.298697015,-181.005,-2.55411024,-6.502016667,-6.0335,-0.085137008,-0.030716382,-50.58790444,52.578,221.0864594,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.11585339,802.9
BMC:TW20,1.0,0.1,0.1,35,3.245172805,-211.1725,-2.97979528,-6.502016667,-6.0335,-0.085137008,-0.030716382,-50.58790444,52.578,221.0864594,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.11585339,363.8
BMC:TW20,1.0,0.1,0.1,40,3.193357816,-241.34,-3.40548032,-6.502016667,-6.0335,-0.085137008,-0.030716382,-50.58790444,52.578,221.0864594,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.11585339,155.8
BMC:TW20,1.0,0.1,0.1,45,3.14317146,-271.5075,-3.83116536,-6.502016667,-6.0335,-0.085137008,-0.030716382,-50.58790444,52.578,221.0864594,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.11585339,68.5
BMC:TW20,1.0,0.1,0.1,50,3.09453814,-301.675,-4.2568504,-6.502016667,-6.0335,-0.085137008,-0.030716382,-50.58790444,52.578,221.0864594,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.11585339,60.2
BMC:TX100,1.0,0.1,0.1,25,3.354016435,-35.18958333,-2.00792505,-5.9262,-1.407583333,-0.080317002,-0.025166478,-35.43410892,2.933,39.24091305,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.10548348,1.2391
BMC:TX100,1.0,0.1,0.1,30,3.298697015,-42.22749999,-2.40951006,-5.9262,-1.407583333,-0.080317002,-0.025166478,-35.43410892,2.933,39.24091305,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.10548348,993.7
BMC:TX100,1.0,0.1,0.1,35,3.245172805,-49.26541666,-2.81109507,-5.9262,-1.407583333,-0.080317002,-0.025166478,-35.43410892,2.933,39.24091305,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.10548348,470.2
BMC:TX100,1.0,0.1,0.1,40,3.193357816,-56.30333332,-3.21268008,-5.9262,-1.407583333,-0.080317002,-0.025166478,-35.43410892,2.933,39.24091305,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.10548348,212.1
BMC:TX100,1.0,0.1,0.1,45,3.14317146,-63.34124999,-3.61426509,-5.9262,-1.407583333,-0.080317002,-0.025166478,-35.43410892,2.933,39.24091305,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.10548348,86.4
BMC:TX100,1.0,0.1,0.1,50,3.09453814,-70.37916665,-4.0158501,-5.9262,-1.407583333,-0.080317002,-0.025166478,-35.43410892,2.933,39.24091305,150.25,129.1099248,153.0610511,1.739855859,0.0,2.609022556,0.0,3.631578947,4.288288288,5.864864865,4.990392634,0.763177236,-0.10548348,78.3
L:HA,1.0,1.0,1.0,25,3.354016435,224.525,-0.53604235,-6.58885,8.981,-0.021441694,-0.013449692,-30.54249161,15.318,6.843278962,161.2,116.16,138.68,1.387741047,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.034891386,1.0711
L:HA,1.0,1.0,1.0,30,3.298697015,269.43,-0.64325082,-6.58885,8.981,-0.021441694,-0.013449692,-30.54249161,15.318,6.843278962,161.2,116.16,138.68,1.387741047,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.034891386,51.4
L:HA,1.0,1.0,1.0,35,3.245172805,314.335,-0.75045929,-6.58885,8.981,-0.021441694,-0.013449692,-30.54249161,15.318,6.843278962,161.2,116.16,138.68,1.387741047,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.034891386,20.0
L:HA,1.0,1.0,1.0,40,3.193357816,359.24,-0.85766776,-6.58885,8.981,-0.021441694,-0.013449692,-30.54249161,15.318,6.843278962,161.2,116.16,138.68,1.387741047,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.034891386,8.5
L:HA,1.0,1.0,1.0,45,3.14317146,404.145,-0.96487623,-6.58885,8.981,-0.021441694,-0.013449692,-30.54249161,15.318,6.843278962,161.2,116.16,138.68,1.387741047,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.034891386,3.9
L:HA,1.0,1.0,1.0,50,3.09453814,449.05,-1.0720847,-6.58885,8.981,-0.021441694,-0.013449692,-30.54249161,15.318,6.843278962,161.2,116.16,138.68,1.387741047,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.034891386,3.3
A:HA,1.0,1.0,1.0,25,3.354016435,49.025,-0.49394735,-6.5757,1.961,-0.019757894,-0.00914506,-24.08563405,1.278,6.070436149,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.028902954,1.1243
A:HA,1.0,1.0,1.0,30,3.298697015,58.83,-0.59273682,-6.5757,1.961,-0.019757894,-0.00914506,-24.08563405,1.278,6.070436149,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.028902954,86.2
A:HA,1.0,1.0,1.0,35,3.245172805,68.635,-0.69152629,-6.5757,1.961,-0.019757894,-0.00914506,-24.08563405,1.278,6.070436149,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.028902954,40.7
A:HA,1.0,1.0,1.0,40,3.193357816,78.44,-0.79031576,-6.5757,1.961,-0.019757894,-0.00914506,-24.08563405,1.278,6.070436149,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.028902954,15.8
A:HA,1.0,1.0,1.0,45,3.14317146,88.245,-0.88910523,-6.5757,1.961,-0.019757894,-0.00914506,-24.08563405,1.278,6.070436149,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.028902954,6.2
A:HA,1.0,1.0,1.0,50,3.09453814,98.05,-0.9878947,-6.5757,1.961,-0.019757894,-0.00914506,-24.08563405,1.278,6.070436149,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.028902954,5.5
H:HA,1.0,1.0,1.0,25,3.354016435,35.1125,-0.532872625,-6.67585,1.4045,-0.021314905,-0.014103977,-30.73796496,0.165,7.234225657,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.035418882,1.0996
H:HA,1.0,1.0,1.0,30,3.298697015,42.135,-0.63944715,-6.67585,1.4045,-0.021314905,-0.014103977,-30.73796496,0.165,7.234225657,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.035418882,66.5
H:HA,1.0,1.0,1.0,35,3.245172805,49.1575,-0.746021675,-6.67585,1.4045,-0.021314905,-0.014103977,-30.73796496,0.165,7.234225657,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.035418882,29.4
H:HA,1.0,1.0,1.0,40,3.193357816,56.18,-0.8525962,-6.67585,1.4045,-0.021314905,-0.014103977,-30.73796496,0.165,7.234225657,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.035418882,11.0
H:HA,1.0,1.0,1.0,45,3.14317146,63.2025,-0.959170725,-6.67585,1.4045,-0.021314905,-0.014103977,-30.73796496,0.165,7.234225657,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.035418882,4.7
H:HA,1.0,1.0,1.0,50,3.09453814,70.225,-1.06574525,-6.67585,1.4045,-0.021314905,-0.014103977,-30.73796496,0.165,7.234225657,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.035418882,4.1
C:HA,1.0,1.0,1.0,25,3.354016435,-23.475,-0.464085975,-6.64005,-0.939,-0.018563439,-0.010559823,-25.70574613,4.522,2.830211992,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.029123262,1.1452
C:HA,1.0,1.0,1.0,30,3.298697015,-28.17,-0.55690317,-6.64005,-0.939,-0.018563439,-0.010559823,-25.70574613,4.522,2.830211992,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.029123262,132.4
C:HA,1.0,1.0,1.0,35,3.245172805,-32.865,-0.649720365,-6.64005,-0.939,-0.018563439,-0.010559823,-25.70574613,4.522,2.830211992,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.029123262,56.8
C:HA,1.0,1.0,1.0,40,3.193357816,-37.56,-0.74253756,-6.64005,-0.939,-0.018563439,-0.010559823,-25.70574613,4.522,2.830211992,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.029123262,23.2
C:HA,1.0,1.0,1.0,45,3.14317146,-42.255,-0.835354755,-6.64005,-0.939,-0.018563439,-0.010559823,-25.70574613,4.522,2.830211992,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.029123262,10.5
C:HA,1.0,1.0,1.0,50,3.09453814,-46.95,-0.92817195,-6.64005,-0.939,-0.018563439,-0.010559823,-25.70574613,4.522,2.830211992,178.6672581,116.16,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.029123262,8.9
L:OA,1.0,1.0,1.0,25,3.354016435,76.45,-0.53929115,-6.5874,3.058,-0.021571646,-0.015659074,-33.70702319,27.164,0.514215803,161.2,144.21,152.705,1.117814299,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.03723072,0.9651
L:OA,1.0,1.0,1.0,30,3.298697015,91.74,-0.64714938,-6.5874,3.058,-0.021571646,-0.015659074,-33.70702319,27.164,0.514215803,161.2,144.21,152.705,1.117814299,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.03723072,74.1
L:OA,1.0,1.0,1.0,35,3.245172805,107.03,-0.75500761,-6.5874,3.058,-0.021571646,-0.015659074,-33.70702319,27.164,0.514215803,161.2,144.21,152.705,1.117814299,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.03723072,30.6
L:OA,1.0,1.0,1.0,40,3.193357816,122.32,-0.86286584,-6.5874,3.058,-0.021571646,-0.015659074,-33.70702319,27.164,0.514215803,161.2,144.21,152.705,1.117814299,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.03723072,12.6
L:OA,1.0,1.0,1.0,45,3.14317146,137.61,-0.97072407,-6.5874,3.058,-0.021571646,-0.015659074,-33.70702319,27.164,0.514215803,161.2,144.21,152.705,1.117814299,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.03723072,5.8
L:OA,1.0,1.0,1.0,50,3.09453814,152.9,-1.0785823,-6.5874,3.058,-0.021571646,-0.015659074,-33.70702319,27.164,0.514215803,161.2,144.21,152.705,1.117814299,1.0,1.0,3.0,2.0,2.0,5.0,3.16227766,0.4,-0.03723072,5.1
A:OA,1.0,1.0,1.0,25,3.354016435,-99.05,-0.49719615,-6.57425,-3.962,-0.019887846,-0.011354442,-27.25016563,13.124,12.39949931,178.6672581,144.21,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.031242288,1.0924
A:OA,1.0,1.0,1.0,30,3.298697015,-118.86,-0.59663538,-6.57425,-3.962,-0.019887846,-0.011354442,-27.25016563,13.124,12.39949931,178.6672581,144.21,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.031242288,115.2
A:OA,1.0,1.0,1.0,35,3.245172805,-138.67,-0.69607461,-6.57425,-3.962,-0.019887846,-0.011354442,-27.25016563,13.124,12.39949931,178.6672581,144.21,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.031242288,47.5
A:OA,1.0,1.0,1.0,40,3.193357816,-158.48,-0.79551384,-6.57425,-3.962,-0.019887846,-0.011354442,-27.25016563,13.124,12.39949931,178.6672581,144.21,153.0610511,1.739855859,1.419354839,1.0,1.943548387,2.0,4.288288288,5.864864865,4.990392634,0.763177236,-0.031242288,19.7
